ANO,DEPARTAMENTO,CODIGO MUNICIPIO,MUNICIPIO,META,DOSIS APLICADAS,COBERTURA
2010,CUNDINAMARCA,25297,Gachetá,197,123,62.44
2010,CUNDINAMARCA,25299,Gama,62,37,59.68
2010,CUNDINAMARCA,25307,Girardot,1575,1789,113.59
2010,CUNDINAMARCA,25312,Granada,163,102,62.58
2010,CUNDINAMARCA,25317,Guachetá,223,276,123.77
2010,CUNDINAMARCA,25320,Guaduas,646,340,52.63
2010,CUNDINAMARCA,25322,Guasca,275,190,69.09
2010,CUNDINAMARCA,25324,Guataquí,52,35,67.31
2010,CUNDINAMARCA,25326,Guatavita,125,71,56.80
2010,CUNDINAMARCA,25328,Guayabal de Siquima,65,48,73.85
2010,CUNDINAMARCA,25335,Guayabetal,83,126,151.81
2010,CUNDINAMARCA,25339,Gutiérrez,74,47,63.51
2010,CUNDINAMARCA,25368,Jerusalén,60,50,83.33
2010,CUNDINAMARCA,25372,Junín,141,97,68.79
2010,CUNDINAMARCA,25377,La Calera,436,253,58.03
2010,CUNDINAMARCA,25386,La Mesa,487,480,98.56
2010,CUNDINAMARCA,25394,La Palma,172,102,59.30
2010,CUNDINAMARCA,25398,La Peña,116,57,49.14
2010,CUNDINAMARCA,25402,La Vega,227,217,95.59
2010,CUNDINAMARCA,25407,Lenguazaque,208,211,101.44
2010,CUNDINAMARCA,25426,Machetá,120,75,62.50
2010,CUNDINAMARCA,25430,Madrid,1380,1439,104.28
2010,CUNDINAMARCA,25436,Manta,91,32,35.16
2010,CUNDINAMARCA,25438,Medina,229,165,72.05
2010,CUNDINAMARCA,25473,Mosquera,1364,692,50.73
2010,CUNDINAMARCA,25483,Nariño,40,29,72.50
2010,CUNDINAMARCA,25486,Nemocón,260,252,96.92
2010,CUNDINAMARCA,25488,Nilo,223,133,59.64
2010,CUNDINAMARCA,25489,Nimaima,117,14,11.97
2010,CUNDINAMARCA,25491,Nocaima,107,58,54.21
2010,CUNDINAMARCA,25506,Venecia (Ospina Pérez),58,112,193.10
2010,CUNDINAMARCA,25513,Pacho,491,305,62.12
2010,CUNDINAMARCA,25518,Paime,98,56,57.14
2010,CUNDINAMARCA,25524,Pandi,103,86,83.50
2010,CUNDINAMARCA,25530,Paratebueno,175,168,96.00
2010,CUNDINAMARCA,25535,Pasca,245,117,47.76
2010,CUNDINAMARCA,25572,Puerto Salgar,349,155,44.41
2010,CUNDINAMARCA,25580,Pulí,52,24,46.15
2010,CUNDINAMARCA,25592,Quebradanegra,88,34,38.64
2010,CUNDINAMARCA,25594,Quetame,121,81,66.94
2010,CUNDINAMARCA,25596,Quipile,180,88,48.89
2010,CUNDINAMARCA,25599,Apulo (Rafael Reyes),131,111,84.73
2010,CUNDINAMARCA,25612,Ricaurte,150,185,123.33
2010,CUNDINAMARCA,25645,San Antonio del Tequendama,214,81,37.85
2010,CUNDINAMARCA,25649,San Bernardo,189,153,80.95
2010,CUNDINAMARCA,25653,San Cayetano,107,63,58.88
2010,CUNDINAMARCA,25658,San Francisco,174,113,64.94
2010,CUNDINAMARCA,25662,San Juan de Rioseco,175,114,65.14
2010,CUNDINAMARCA,25718,Sasaima,167,153,91.62
2010,CUNDINAMARCA,25736,Sesquilé,241,162,67.22
2010,CUNDINAMARCA,25740,Sibaté,650,380,58.46
2010,CUNDINAMARCA,25743,Silvania,406,316,77.83
2010,CUNDINAMARCA,25745,Simijaca,251,237,94.42
2010,CUNDINAMARCA,25754,Soacha,8971,6196,69.07
2010,CUNDINAMARCA,25758,Sopó,451,316,70.07
2010,CUNDINAMARCA,25769,Subachoque,248,209,84.27
2010,CUNDINAMARCA,25772,Suesca,370,199,53.78
2010,CUNDINAMARCA,25777,Supatá,114,53,46.49
2010,CUNDINAMARCA,25779,Susa,242,113,46.69
2010,CUNDINAMARCA,25781,Sutatausa,108,83,76.85
2010,CUNDINAMARCA,25785,Tabio,450,186,41.33
2010,CUNDINAMARCA,25793,Tausa,175,129,73.71
2010,CUNDINAMARCA,25797,Tena,191,37,19.37
2010,CUNDINAMARCA,25799,Tenjo,397,316,79.60
2010,CUNDINAMARCA,25805,Tibacuy,100,89,89.00
2010,CUNDINAMARCA,25807,Tibirita,63,26,41.27
2010,CUNDINAMARCA,25815,Tocaima,293,286,97.61
2010,CUNDINAMARCA,25817,Tocancipá,626,605,96.65
2010,CUNDINAMARCA,25823,Topaipí,90,32,35.56
2010,CUNDINAMARCA,25839,Ubalá,246,96,39.02
2010,CUNDINAMARCA,25841,Ubaque,121,78,64.46
2010,CUNDINAMARCA,25843,Ubaté,798,812,101.75
2010,CUNDINAMARCA,25845,Une,157,101,64.33
2010,CUNDINAMARCA,25851,Utica,90,26,28.89
2010,CUNDINAMARCA,25862,Vergara,144,69,47.92
2010,CUNDINAMARCA,25867,Vianí,77,46,59.74
2010,CUNDINAMARCA,25871,Villagómez,42,12,28.57
2010,CUNDINAMARCA,25873,Villapinzón,412,327,79.37
2010,CUNDINAMARCA,25875,Villeta,430,411,95.58
2010,CUNDINAMARCA,25878,Viotá,231,200,86.58
2010,CUNDINAMARCA,25885,Yacopí,312,157,50.32
2010,CUNDINAMARCA,25898,Zipacón,104,44,42.31
2010,CUNDINAMARCA,25899,Zipaquirá,2065,1759,85.18
2010,CHOCÓ,27001,Quibdó,3210,2795,87.07
2010,CHOCÓ,27006,Acandí,261,270,103.45
2010,CHOCÓ,27025,Alto Baudó (Pie de Pato),1092,155,14.19
2010,CHOCÓ,27050,Atrato,241,125,51.87
2010,CHOCÓ,27073,Bagadó,230,72,31.30
2010,CHOCÓ,27075,Bahía Solano (Mutis),260,284,109.23
2010,CHOCÓ,27077,Bajo Baudó (Pizarro),568,200,35.21
2010,CHOCÓ,27086,Belén de Bajirá,0,0,0.00
2010,CHOCÓ,27099,Bojayá (Bellavista),278,274,98.56
2010,CHOCÓ,27135,El Cantón de San Pablo,195,94,48.21
2010,CHOCÓ,27150,Carmen del Darién,144,84,58.33
2010,CHOCÓ,27160,Certegui,222,199,89.64
2010,CHOCÓ,27205,Condoto,350,330,94.29
2010,CHOCÓ,27245,El Carmen de Atrato,363,122,33.61
2010,CHOCÓ,27250,El Litoral del San Juan,472,116,24.58
2010,CHOCÓ,27361,Istmina,639,619,96.87
2010,CHOCÓ,27372,Juradó,97,86,88.66
2010,CHOCÓ,27413,Lloró,292,256,87.67
2010,CHOCÓ,27425,Medio Atrato,609,96,15.76
2010,CHOCÓ,27430,Medio Baudó (Boca de Pepe),352,134,38.07
2010,CHOCÓ,27450,Medio San Juan,418,260,62.20
2010,CHOCÓ,27491,Nóvita,220,154,70.00
2010,CHOCÓ,27495,Nuquí,227,121,53.30
2010,CHOCÓ,27580,Río Iro,244,143,58.61
2010,CHOCÓ,27600,Río Quito,234,149,63.68
2010,CHOCÓ,27615,Riosucio,897,647,72.13
2010,CHOCÓ,27660,San José del Palmar,151,153,101.32
2010,CHOCÓ,27745,Sipí,104,102,98.08
2010,CHOCÓ,27787,Tadó,543,396,72.93
2010,CHOCÓ,27800,Unguía,394,262,66.50
2010,CHOCÓ,27810,Unión Panamericana,245,96,39.18
2010,HUILA,41001,Neiva,5504,6047,109.87
2010,HUILA,41006,Acevedo,784,608,77.55
2010,HUILA,41013,Agrado,208,180,86.54
2010,HUILA,41016,Aipe,505,427,84.55
2010,HUILA,41020,Algeciras,542,546,100.74
2010,HUILA,41026,Altamira,90,69,76.67
2010,HUILA,41078,Baraya,201,126,62.69
2010,HUILA,41132,Campoalegre,657,652,99.24
2010,HUILA,41206,Colombia,252,193,76.59
2010,HUILA,41244,Elías,91,52,57.14
2010,HUILA,41298,Garzón,1839,1295,70.42
2010,HUILA,41306,Gigante,662,378,57.10
2010,HUILA,41319,Guadalupe,476,393,82.56
2010,HUILA,41349,Hobo,140,122,87.14
2010,HUILA,41357,Iquira,244,214,87.70
2010,HUILA,41359,Isnos,587,562,95.74
2010,HUILA,41378,La Argentina,330,280,84.85
2010,HUILA,41396,La Plata,1371,1030,75.13
2010,HUILA,41483,Nátaga,154,133,86.36
2010,HUILA,41503,Oporapa,353,324,91.78
2010,HUILA,41518,Paicol,124,120,96.77
2010,HUILA,41524,Palermo,589,465,78.95
2010,HUILA,41530,Palestina,260,271,104.23
2010,HUILA,41548,Pital,322,292,90.68
2010,HUILA,41551,Pitalito,2433,2225,91.45
2010,HUILA,41615,Rivera,353,290,82.15
2010,HUILA,41660,Saladoblanco,291,270,92.78
2010,HUILA,41668,San Agustín,649,583,89.83
2010,HUILA,41676,Santa María,250,197,78.80
2010,HUILA,41770,Suaza,403,379,94.04
2010,HUILA,41791,Tarqui,416,281,67.55
2010,HUILA,41797,Tesalia,193,171,88.60
2010,HUILA,41799,Tello,345,332,96.23
2010,HUILA,41801,Teruel,185,134,72.43
2010,HUILA,41807,Timaná,446,456,102.24
2010,HUILA,41872,Villavieja,162,83,51.23
2010,HUILA,41885,Yaguará,154,148,96.10
2010,LA GUAJIRA,44001,Riohacha,6483,5975,92.16
2010,LA GUAJIRA,44035,Albania,704,684,97.16
2010,LA GUAJIRA,44078,Barrancas,883,787,89.13
2010,LA GUAJIRA,44090,Dibulla,858,831,96.85
2010,LA GUAJIRA,44098,Distracción,321,252,78.50
2010,LA GUAJIRA,44110,El Molino,184,122,66.30
2010,LA GUAJIRA,44279,Fonseca,749,752,100.40
2010,LA GUAJIRA,44378,Hatonuevo,583,331,56.78
2010,LA GUAJIRA,44420,La Jagua del Pilar,70,67,95.71
2010,LA GUAJIRA,44430,Maicao,4017,3974,98.93
2010,LA GUAJIRA,44560,Manaure,2749,1626,59.15
2010,LA GUAJIRA,44650,San Juan del Cesar,853,863,101.17
2010,LA GUAJIRA,44847,Uribia,4626,4116,88.98
2010,LA GUAJIRA,44855,Urumita,367,176,47.96
2010,LA GUAJIRA,44874,Villanueva,601,413,68.72
2010,MAGDALENA ,47001,SANTA MARTA,9064,7774,85.77
2010,MAGDALENA,47030,Algarrobo,331,332,100.30
2010,MAGDALENA,47053,Aracataca,999,981,98.20
2010,MAGDALENA,47058,Ariguaní,750,689,91.87
2010,MAGDALENA,47161,Cerro San Antonio,178,189,106.18
2010,MAGDALENA,47170,Chivolo,422,408,96.68
2010,MAGDALENA,47189,Ciénaga,2283,2119,92.82
2010,MAGDALENA,47205,Concordia,187,203,108.56
2010,MAGDALENA,47245,El Banco,1390,1496,107.63
2010,MAGDALENA,47258,El Piñon,372,382,102.69
2010,MAGDALENA,47268,El Retén,542,531,97.97
2010,MAGDALENA,47288,Fundación,1414,1367,96.68
2010,MAGDALENA,47318,Guamal,654,587,89.76
2010,MAGDALENA,47460,Nueva Granada,423,403,95.27
2010,MAGDALENA,47541,Pedraza,177,175,98.87
2010,MAGDALENA,47545,Pijiño del Carmen,437,458,104.81
2010,MAGDALENA,47551,Pivijay,738,766,103.79
2010,MAGDALENA,47555,Plato,1295,1379,106.49
2010,MAGDALENA,47570,Puebloviejo,741,545,73.55
2010,MAGDALENA,47605,Remolino,208,163,78.37
2010,MAGDALENA,47660,Sabanas de San Angel,414,401,96.86
2010,MAGDALENA,47675,Salamina,151,148,98.01
2010,MAGDALENA,47692,San Sebastián de Buenavista,425,404,95.06
2010,MAGDALENA,47703,San Zenón,227,226,99.56
2010,MAGDALENA,47707,Santa Ana,622,469,75.40
2010,MAGDALENA,47720,Santa Bárbara de Pinto,323,252,78.02
2010,MAGDALENA,47745,Sitionuevo,690,500,72.46
2010,MAGDALENA,47798,Tenerife,307,305,99.35
2010,MAGDALENA,47960,Zapayán,191,207,108.38
2010,MAGDALENA,47980,Zona Bananera,1586,1537,96.91
2010,META,50001,Villavicencio,8018,9327,116.33
2010,META,50006,Acacías,1193,1236,103.60
2010,META,50110,Barranca de Upía,91,115,126.37
2010,META,50124,Cabuyaro,89,81,91.01
2010,META,50150,Castilla La Nueva,178,169,94.94
2010,META,50223,Cubarral,120,69,57.50
2010,META,50226,Cumaral,366,356,97.27
2010,META,50245,El Calvario,53,25,47.17
2010,META,50251,El Castillo,149,125,83.89
2010,META,50270,El Dorado,84,43,51.19
2010,META,50287,Fuente de Oro,275,204,74.18
2010,META,50313,Granada,1333,1264,94.82
2010,META,50318,Guamal,176,137,77.84
2010,META,50325,Mapiripán,312,184,58.97
2010,META,50330,Mesetas,294,224,76.19
2010,META,50350,La Macarena,696,261,37.50
2010,META,50370,La Uribe,359,211,58.77
2010,META,50400,Lejanías,216,208,96.30
2010,META,50450,Puerto Concordia,416,131,31.49
2010,META,50568,Puerto Gaitán,534,444,83.15
2010,META,50573,Puerto López,679,584,86.01
2010,META,50577,Puerto Lleras,245,150,61.22
2010,META,50590,Puerto Rico,458,261,56.99
2010,META,50606,Restrepo,215,215,100.00
2010,META,50680,San Carlos de Guaroa,197,205,104.06
2010,META,50683,San Juan de Arama,229,198,86.46
2010,META,50686,San Juanito,51,29,56.86
2010,META,50689,San Martín,478,443,92.68
2010,META,50711,Vistahermosa,577,427,74.00
2010,NARIÑO,52001,Pasto,6339,5102,80.49
2010,NARIÑO,52019,Albán,355,111,31.27
2010,NARIÑO,52022,Aldana,106,96,90.57
2010,NARIÑO,52036,Ancuyá,129,75,58.14
2010,NARIÑO,52051,Arboleda,125,107,85.60
2010,NARIÑO,52079,Barbacoas,969,1023,105.57
2010,NARIÑO,52083,Belén,108,76,70.37
2010,NARIÑO,52110,Buesaco,448,299,66.74
2010,NARIÑO,52203,Colón (Génova),187,152,81.28
2010,NARIÑO,52207,Consacá,174,120,68.97
2010,NARIÑO,52210,Contadero,147,95,64.63
2010,NARIÑO,52215,Córdoba,247,182,73.68
2010,NARIÑO,52224,Cuaspud,179,118,65.92
2010,NARIÑO,52227,Cumbal,667,491,73.61
2010,NARIÑO,52233,Cumbitara,288,142,49.31
2010,NARIÑO,52240,Chachaguí,257,172,66.93
2010,NARIÑO,52250,El Charco,928,697,75.11
2010,NARIÑO,52254,El Peñol,119,69,57.98
2010,NARIÑO,52256,El Rosario,238,87,36.55
2010,NARIÑO,52258,El Tablón de Gómez,277,248,89.53
2010,NARIÑO,52260,El Tambo,235,166,70.64
2010,NARIÑO,52287,Funes,126,97,76.98
2010,NARIÑO,52317,Guachucal,247,200,80.97
2010,NARIÑO,52320,Guaitarilla,214,133,62.15
2010,NARIÑO,52323,Gualmatán,90,66,73.33
2010,NARIÑO,52352,Iles,149,90,60.40
2010,NARIÑO,52354,Imués,125,57,45.60
2010,NARIÑO,52356,Ipiales,2273,1973,86.80
2010,NARIÑO,52378,La Cruz,281,158,56.23
2010,NARIÑO,52381,La Florida,179,98,54.75
2010,NARIÑO,52385,La Llanada,114,79,69.30
2010,NARIÑO,52390,La Tola,318,247,77.67
2010,NARIÑO,52399,La Unión,466,326,69.96
2010,NARIÑO,52405,Leiva,333,145,43.54
2010,NARIÑO,52411,Linares,190,114,60.00
2010,NARIÑO,52418,Los Andes,522,111,21.26
2010,NARIÑO,52427,Magui,519,267,51.45
2010,NARIÑO,52435,Mallama,198,125,63.13
2010,NARIÑO,52473,Mosquera,408,228,55.88
2010,NARIÑO,52480,Nariño,74,39,52.70
2010,NARIÑO,52490,Olaya Herrera,880,891,101.25
2010,NARIÑO,52506,Ospina,143,61,42.66
2010,NARIÑO,52520,Francisco Pizarro,350,196,56.00
2010,NARIÑO,52540,Policarpa,336,276,82.14
2010,NARIÑO,52560,Potosí,222,180,81.08
2010,NARIÑO,52565,Providencia,261,79,30.27
2010,NARIÑO,52573,Puerrés,149,127,85.23
2010,NARIÑO,52585,Pupiales,307,259,84.36
2010,NARIÑO,52612,Ricaurte,443,431,97.29
2010,NARIÑO,52621,Roberto Payán,548,418,76.28
2010,NARIÑO,52678,Samaniego,957,365,38.14
2010,NARIÑO,52683,Sandoná,410,250,60.98
2010,NARIÑO,52685,San Bernardo,282,137,48.58
2010,NARIÑO,52687,San Lorenzo,392,349,89.03
2010,NARIÑO,52693,San Pablo,282,165,58.51
2010,NARIÑO,52694,San Pedro de Cartago,154,79,51.30
2010,NARIÑO,52696,Santa Bárbara,467,357,76.45
2010,NARIÑO,52699,Santacruz,529,92,17.39
2010,NARIÑO,52720,Sapuyes,114,78,68.42
2010,NARIÑO,52786,Taminango,324,206,63.58
2010,NARIÑO,52788,Tangua,177,88,49.72
2010,NARIÑO,52835,Tumaco,4608,3795,82.36
2010,NARIÑO,52838,Túquerres,723,562,77.73
2010,NARIÑO,52885,Yacuanquer,196,108,55.10
2010,QUINDIÓ,63001,Armenia,4643,3493,75.23
2010,QUINDIÓ,63111,Buenavista,50,39,78.00
2010,QUINDIÓ,63130,Calarcá,1292,1355,104.88
2010,QUINDIÓ,63190,Circasia,472,278,58.90
2010,QUINDIÓ,63212,Córdoba,93,61,65.59
2010,QUINDIÓ,63272,Filandia,240,99,41.25
2010,QUINDIÓ,63302,Génova,151,139,92.05
2010,QUINDIÓ,63401,La Tebaida,735,505,68.71
2010,QUINDIÓ,63470,Montenegro,728,619,85.03
2010,QUINDIÓ,63548,Pijao,111,97,87.39
2010,QUINDIÓ,63594,Quimbaya,599,365,60.93
2010,QUINDIÓ,63690,Salento,128,92,71.88
2010,RISARALDA,66001,Pereira,7007,5642,80.52
2010,RISARALDA,66045,Apía,345,160,46.38
2010,RISARALDA,66075,Balboa,115,77,66.96
2010,RISARALDA,66088,Belén de Umbría,534,384,71.91
2010,RISARALDA,66170,Dosquebradas,2999,2465,82.19
2010,RISARALDA,66318,Guática,286,113,39.51
2010,RISARALDA,66383,La Celia,165,95,57.58
2010,RISARALDA,66400,La Virginia,571,491,85.99
2010,RISARALDA,66440,Marsella,370,244,65.95
2010,RISARALDA,66456,Mistrató,438,428,97.72
2010,RISARALDA,66572,Pueblo Rico,351,348,99.15
2010,RISARALDA,66594,Quinchía,733,384,52.39
2010,RISARALDA,66682,Santa Rosa de Cabal,1178,978,83.02
2010,RISARALDA,66687,Santuario,291,186,63.92
2010,SUCRE,70001,Sincelejo,4706,5093,108.22
2010,SUCRE,70110,Buenavista,196,213,108.67
2010,SUCRE,70124,Caimito,261,230,88.12
2010,SUCRE,70204,Colosó,127,119,93.70
2010,SUCRE,70215,Corozal,1086,1120,103.13
2010,SUCRE,70221,Coveñas,289,287,99.31
2010,SUCRE,70230,Chalán,95,65,68.42
2010,SUCRE,70233,El Roble,223,139,62.33
2010,SUCRE,70235,Galeras,408,409,100.25
2010,SUCRE,70265,Guaranda,408,397,97.30
2010,SUCRE,70400,La Unión,234,215,91.88
2010,SUCRE,70418,Los Palmitos,371,379,102.16
2010,SUCRE,70429,Majagual,745,703,94.36
2010,SUCRE,70473,Morroa,287,264,91.99
2010,SUCRE,70508,Ovejas,480,382,79.58
2010,SUCRE,70523,Palmito,333,331,99.40
2010,SUCRE,70670,Sampués,831,845,101.68
2010,SUCRE,70678,San Benito Abad,611,656,107.36
2010,SUCRE,70702,San Juan de Betulia,231,201,87.01
2010,SUCRE,70708,San Marcos,1225,1235,100.82
2010,SUCRE,70713,San Onofre,1260,920,73.02
2010,SUCRE,70717,San Pedro,307,301,98.05
2010,SUCRE,70742,Sincé,626,505,80.67
2010,SUCRE,70771,Sucre,449,387,86.19
2010,SUCRE,70820,Tolú,679,606,89.25
2010,SUCRE,70823,Toluviejo,405,349,86.17
2010,TOLIMA,73001,Ibagué,8559,8108,94.73
2010,TOLIMA,73024,Alpujarra,93,92,98.92
2010,TOLIMA,73026,Alvarado,177,169,95.48
2010,TOLIMA,73030,Ambalema,129,132,102.33
2010,TOLIMA,73043,Anzóategui,408,180,44.12
2010,TOLIMA,73055,Armero (Guayabal),223,212,95.07
2010,TOLIMA,73067,Ataco,520,479,92.12
2010,TOLIMA,73124,Cajamarca,384,338,88.02
2010,TOLIMA,73148,Carmen de Apicalá,152,102,67.11
2010,TOLIMA,73152,Casabianca,140,103,73.57
2010,TOLIMA,73168,Chaparral,1103,1338,121.31
2010,TOLIMA,73200,Coello,179,117,65.36
2010,TOLIMA,73217,Coyaima,689,656,95.21
2010,TOLIMA,73226,Cunday,208,141,67.79
2010,TOLIMA,73236,Dolores,157,150,95.54
2010,TOLIMA,73268,Espinal,1340,1103,82.31
2010,TOLIMA,73270,Falán,176,114,64.77
2010,TOLIMA,73275,Flandes,486,416,85.60
2010,TOLIMA,73283,Fresno,597,593,99.33
2010,TOLIMA,73319,Guamo,592,572,96.62
2010,TOLIMA,73347,Herveo,165,90,54.55
2010,TOLIMA,73349,Honda,422,318,75.36
2010,TOLIMA,73352,Icononzo,229,136,59.39
2010,TOLIMA,73408,Lérida,311,239,76.85
2010,TOLIMA,73411,Líbano,772,787,101.94
2010,TOLIMA,73443,Mariquita,575,507,88.17
2010,TOLIMA,73449,Melgar,650,647,99.54
2010,TOLIMA,73461,Murillo,112,86,76.79
2010,TOLIMA,73483,Natagaima,382,338,88.48
2010,TOLIMA,73504,Ortega,790,780,98.73
2010,TOLIMA,73520,Palocabildo,184,165,89.67
2010,TOLIMA,73547,Piedras,105,67,63.81
2010,TOLIMA,73555,Planadas,778,697,89.59
2010,TOLIMA,73563,Prado,140,134,95.71
2010,TOLIMA,73585,Purificación,476,311,65.34
2010,TOLIMA,73616,Rioblanco,668,429,64.22
2010,TOLIMA,73622,Roncesvalles,123,74,60.16
2010,TOLIMA,73624,Rovira,506,534,105.53
2010,TOLIMA,73671,Saldaña,263,239,90.87
2010,TOLIMA,73675,San Antonio,354,269,75.99
2010,TOLIMA,73678,San Luis,338,148,43.79
2010,TOLIMA,73686,Santa Isabel,144,147,102.08
2010,TOLIMA,73770,Suárez,80,35,43.75
2010,TOLIMA,73854,Valle de San Juan,130,75,57.69
2010,TOLIMA,73861,Venadillo,378,217,57.41
2010,TOLIMA,73870,Villahermosa,224,200,89.29
2010,TOLIMA,73873,Villarrica,106,108,101.89
2010,ARAUCA,81001,Arauca,2121,1797,84.72
2010,ARAUCA,81065,Arauquita,1054,941,89.28
2010,ARAUCA,81220,Cravo Norte,96,75,78.13
2010,ARAUCA,81300,Fortul,648,443,68.36
2010,ARAUCA,81591,Puerto Rondón,103,94,91.26
2010,ARAUCA,81736,Saravena,1221,958,78.46
2010,ARAUCA,81794,Tame,1368,959,70.10
2010,CASANARE,85001,Yopal,2565,2496,97.31
2010,CASANARE,85010,Aguazul,694,615,88.62
2010,CASANARE,85015,Chameza,45,31,68.89
2010,CASANARE,85125,Hato Corozal,266,247,92.86
2010,CASANARE,85136,La Salina,32,12,37.50
2010,CASANARE,85139,Maní,235,226,96.17
2010,CASANARE,85162,Monterrey,293,329,112.29
2010,CASANARE,85225,Nunchía,209,156,74.64
2010,CASANARE,85230,Orocué,200,199,99.50
2010,CASANARE,85250,Paz de Ariporo,610,641,105.08
2010,CASANARE,85263,Pore,188,167,88.83
2010,CASANARE,85279,Recetor,81,16,19.75
2010,CASANARE,85300,Sabanalarga,67,46,68.66
2010,CASANARE,85315,Sacama,43,34,79.07
2010,CASANARE,85325,San Luis de Palenque,167,167,100.00
2010,CASANARE,85400,Tamara,178,150,84.27
2010,CASANARE,85410,Tauramena,343,333,97.08
2010,CASANARE,85430,Trinidad,311,289,92.93
2010,CASANARE,85440,Villanueva,487,522,107.19
2010,PUTUMAYO,86001,Mocoa,821,1486,181.00
2010,PUTUMAYO,86219,Colón,107,83,77.57
2010,PUTUMAYO,86320,Orito,1335,761,57.00
2010,PUTUMAYO,86568,Puerto Asís,1370,1301,94.96
2010,PUTUMAYO,86569,Puerto Caicedo,339,352,103.83
2010,PUTUMAYO,86571,Puerto Guzmán,646,719,111.30
2010,PUTUMAYO,86573,Puerto Leguízamo,371,453,122.10
2010,PUTUMAYO,86749,Sibundoy,272,254,93.38
2010,PUTUMAYO,86755,San Francisco,144,91,63.19
2010,PUTUMAYO,86757,San Miguel,676,492,72.78
2010,PUTUMAYO,86760,Santiago,215,121,56.28
2010,PUTUMAYO,86865,Valle del Guamuez,1161,449,38.67
2010,PUTUMAYO,86885,Villagarzón,495,494,99.80
2010,SAN ANDRÉS,88001,San Andrés,1191,879,73.80
2010,SAN ANDRÉS,88564,Providencia,87,79,90.80
2010,AMAZONAS,91001,Leticia,1022,1005,98.34
2010,AMAZONAS,91263,El Encanto (Cd.),145,64,44.14
2010,AMAZONAS,91405,La Chorrera (Cd.),115,79,68.70
2010,AMAZONAS,91407,La Pedrera (Cd.),145,99,68.28
2010,AMAZONAS,91430,La Victoria (Cd.),36,0,0.00
2010,AMAZONAS,91460,Miriti-Paraná (Cd.),48,12,25.00
2010,AMAZONAS,91530,Puerto Alegría (Cd.),55,36,65.45
2010,AMAZONAS,91536,Puerto Arica (Cd.),55,32,58.18
2010,AMAZONAS,91540,Puerto Nariño,275,201,73.09
2010,AMAZONAS,91669,Puerto Santander (Cd.),82,56,68.29
2010,AMAZONAS,91798,Tarapacá (Cd.),141,82,58.16
2010,GUAINÍA,94001,Puerto Inírida,483,488,101.04
2010,GUAINÍA,94343,Barranco Minas (Cd.),141,22,15.60
2010,GUAINÍA,94663,Mapiripana (Cd.),88,8,9.09
2010,GUAINÍA,94883,San Felipe (Cd.),42,11,26.19
2010,GUAINÍA,94884,Puerto Colombia (Cd.),113,2,1.77
2010,GUAINÍA,94885,La Guadalupe (Cd.),8,3,37.50
2010,GUAINÍA,94886,Cacahual (Cd.),61,1,1.64
2010,GUAINÍA,94887,Pana Pana (Cd.),92,8,8.70
2010,GUAINÍA,94888,Morichal (Cd.),24,3,12.50
2010,GUAVIARE,95001,San José del Guaviare,1638,1362,83.15
2010,GUAVIARE,95015,Calamar,295,135,45.76
2010,GUAVIARE,95025,El Retorno,573,262,45.72
2010,GUAVIARE,95200,Miraflores,302,78,25.83
2010,VAUPÉS,97001,Mitú,886,680,76.75
2010,VAUPÉS,97161,Carurú,92,64,69.57
2010,VAUPÉS,97511,Pacoa (Cd.),141,76,53.90
2010,VAUPÉS,97666,Taraira,41,42,102.44
2010,VAUPÉS,97777,Papunaua (Cd.),32,5,15.63
2010,VAUPÉS,97889,Yavaraté (Cd.),38,35,92.11
2010,VICHADA,99001,Puerto Carreño,380,410,107.89
2010,VICHADA,99524,La Primavera,357,227,63.59
2010,VICHADA,99624,Santa Rosalía,114,109,95.61
2010,VICHADA,99773,Cumaribo,1050,617,58.76
2022,ANTIOQUIA,5002,ABEJORRAL,161,183,113.66
2022,ANTIOQUIA,5004,ABRIAQUI,22,22,100
2022,ANTIOQUIA,5021,ALEJANDRIA,45,41,91.11
2022,ANTIOQUIA,5030,AMAGA,269,244,90.71
2022,ANTIOQUIA,5031,AMALFI,279,326,116.85
2022,ANTIOQUIA,5034,ANDES,444,376,84.68
2022,ANTIOQUIA,5036,ANGELOPOLIS,58,61,105.17
2022,ANTIOQUIA,5038,ANGOSTURA,120,86,71.67
2022,ANTIOQUIA,5040,ANORI,228,251,110.09
2022,ANTIOQUIA,5044,ANZA,98,91,92.86
2022,ANTIOQUIA,5045,APARTADO,2103,1729,82.22
2022,ANTIOQUIA,5051,ARBOLETES,485,407,83.92
2022,ANTIOQUIA,5055,ARGELIA,104,90,86.54
2022,ANTIOQUIA,5059,ARMENIA,30,21,70
2022,ANTIOQUIA,5079,BARBOSA,429,376,87.65
2022,ANTIOQUIA,5088,BELLO,4661,4049,86.87
2022,ANTIOQUIA,5086,BELMIRA,54,43,79.63
2022,ANTIOQUIA,5091,BETANIA,92,89,96.74
2022,ANTIOQUIA,5093,BETULIA,208,225,108.17
2022,ANTIOQUIA,5107,BRICEÃ‘O,94,69,73.4
2022,ANTIOQUIA,5113,BURITICA,104,125,120.19
2022,ANTIOQUIA,5120,CACERES,432,370,85.65
2022,ANTIOQUIA,5125,CAICEDO,113,93,82.3
2022,ANTIOQUIA,5129,CALDAS,776,695,89.56
2022,ANTIOQUIA,5134,CAMPAMENTO,87,91,104.6
2022,ANTIOQUIA,5142,CARACOLI,53,40,75.47
